scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_136	1544.512057	-42.909865	391.549726	1043.492738	1587.421921	1152.962331	501.019319
scaffold_137	1867.697675	-75.550321	413.726930	1264.343582	1943.247996	1453.970746	603.354093
scaffold_138	1066.662525	-15.815488	331.523287	761.550134	1082.478013	735.139238	305.112392
scaffold_139	2108.639743	-80.558058	502.457958	1463.208706	2189.197801	1606.181785	645.431036
scaffold_140	2659.481887	41.490692	1143.189243	2001.627526	2617.991196	1516.292645	657.854362
scaffold_141	1597.986871	-63.295753	392.015830	1135.016952	1661.282623	1205.971041	462.969918
scaffold_142	2980.102473	-119.751873	745.308899	2156.638475	3099.854346	2234.793574	823.463998
scaffold_143	2002.154493	-27.080736	617.273778	1644.107653	2029.235229	1384.880715	358.046840
scaffold_144	1441.652550	65.887479	611.926009	1209.484735	1375.765071	829.726541	232.167815
scaffold_145	2084.996540	-88.328318	486.216465	1450.226404	2173.324858	1598.780075	634.770136
scaffold_146	1969.208088	-89.805778	446.227977	1367.178083	2059.013866	1522.980111	602.030006
scaffold_147	1584.758311	118.890797	571.077036	1258.370676	1465.867514	1013.681275	326.387635
scaffold_148	1792.377691	-68.616261	492.004479	1373.572704	1860.993952	1300.373212	418.804986
scaffold_149	1815.642085	-55.871610	496.992721	1310.004377	1871.513695	1318.649364	505.637708
scaffold_150	2061.144699	-4.041321	750.219231	1468.074065	2065.186020	1310.925468	593.070634
scaffold_151	1375.138789	-45.131318	338.677012	954.744426	1420.270107	1036.461778	420.394364
scaffold_152	1958.325132	34.242562	718.762905	1669.732683	1924.082570	1239.562227	288.592449
scaffold_153	2694.739773	-102.285548	614.784113	1883.705529	2797.025321	2079.955659	811.034244
scaffold_154	2700.903899	-105.502568	669.644635	1895.554966	2806.406466	2031.259264	805.348933
scaffold_155	1943.450323	-95.542242	410.335020	1339.243116	2038.992565	1533.115303	604.207207
scaffold_156	1558.036911	-56.608589	414.551322	1161.517325	1614.645500	1143.485588	396.519586
scaffold_157	1813.921328	-42.785208	544.191251	1470.911820	1856.706536	1269.730077	343.009508
scaffold_158	2996.177172	-34.350392	1046.508257	2466.556068	3030.527564	1949.668915	529.621103
scaffold_159	2153.979830	-89.268383	523.227446	1526.283879	2243.248214	1630.752384	627.695951
scaffold_160	2229.805933	-102.050261	508.428901	1580.331960	2331.856194	1721.377033	649.473973
scaffold_161	1894.502316	-84.068487	425.162673	1292.184103	1978.570803	1469.339642	602.318213
scaffold_162	2242.320833	-90.966598	549.943915	1584.873106	2333.287432	1692.376919	657.447727
scaffold_163	1199.338434	241.500294	787.176587	912.396463	957.838140	412.161847	286.941971
scaffold_164	1907.521409	-100.876872	401.829248	1368.153434	2008.398281	1505.692161	539.367975
scaffold_165	1389.594113	141.675135	510.308942	1082.911942	1247.918978	879.285171	306.682171
scaffold_166	3272.464061	-29.756244	1131.809556	2394.014911	3302.220305	2140.654506	878.449150
scaffold_167	1968.724399	-84.581264	481.180178	1456.279419	2053.305663	1487.544221	512.444979
scaffold_168	1460.147974	171.257476	870.851775	1152.476003	1288.890498	589.296200	307.671972
scaffold_169	1816.466308	-15.886364	614.504770	1430.663264	1832.352672	1201.961538	385.803044
scaffold_170	1980.909343	-83.166808	528.766817	1512.473142	2064.076151	1452.142527	468.436201
scaffold_171	2013.848303	11.429293	795.765295	1518.757897	2002.419011	1218.083008	495.090407
scaffold_172	1691.173757	-70.894658	411.227330	1243.425162	1762.068415	1279.946427	447.748596
scaffold_173	2029.560202	-72.005157	591.330375	1564.064130	2101.565359	1438.229827	465.496072
scaffold_174	1974.452347	-88.017171	438.462559	1366.583460	2062.469517	1535.989788	607.868887
scaffold_175	1791.578718	-60.122841	452.296188	1265.314520	1851.701559	1339.282530	526.264198
scaffold_176	1549.787689	74.149759	641.584618	1022.023113	1475.637930	908.203071	527.764576
scaffold_177	1970.379051	-91.463108	445.055303	1438.461049	2061.842159	1525.323748	531.918001
scaffold_178	2081.163292	-103.433305	455.945903	1491.582522	2184.596597	1625.217389	589.580771
scaffold_179	2235.337251	-91.710085	599.163542	1702.131386	2327.047336	1636.173709	533.205865
scaffold_180	1484.976584	-61.667951	356.067594	1084.553600	1546.644535	1128.908989	400.422984
scaffold_181	2063.624856	-129.982384	401.034866	1494.476011	2193.607240	1662.589990	569.148845
scaffold_182	2051.180956	-73.290184	555.599655	1636.248178	2124.471140	1495.581301	414.932778
scaffold_183	1810.646594	161.921314	533.884215	1453.703858	1648.725280	1276.762380	356.942736
scaffold_184	1834.008543	-36.735474	600.218508	1457.259015	1870.744018	1233.790035	376.749528
scaffold_185	1973.942990	-46.939412	663.495759	1514.833560	2020.882401	1310.447231	459.109430
scaffold_186	1746.571187	-64.641307	475.211145	1307.454967	1811.212494	1271.360042	439.116221
scaffold_187	1774.714237	-92.392548	357.187504	1223.471304	1867.106785	1417.526733	551.242933
scaffold_188	3726.484444	190.328268	1987.762712	2972.500115	3536.156176	1738.721732	753.984329
scaffold_189	1801.845872	-95.416347	343.017171	1216.116757	1897.262219	1458.828700	585.729115
scaffold_190	1544.631323	-78.732084	342.009735	1097.890900	1623.363407	1202.621588	446.740423
scaffold_191	2067.546650	43.892175	771.384489	1730.073951	2023.654475	1296.162161	337.472699
scaffold_192	2138.687458	57.736403	959.259822	1620.410502	2080.951055	1179.427636	518.276956
scaffold_193	2131.588480	9.973109	843.961747	1699.592589	2121.615372	1287.626733	431.995891
scaffold_194	2746.902427	237.193281	1532.944699	2003.467087	2509.709147	1213.957728	743.435340
scaffold_195	1768.505374	-48.125924	561.942894	1409.763510	1816.631298	1206.562480	358.741864
scaffold_196	1238.321027	-0.113962	438.429470	1082.044347	1238.434989	799.891557	156.276680
scaffold_197	1311.499523	56.341286	602.239075	1141.135510	1255.158237	709.260448	170.364013
scaffold_198	4374.986000	68.074017	1818.575920	3371.055750	4306.911983	2556.410079	1003.930250
scaffold_199	3047.994425	60.049281	1340.050048	2662.983591	2987.945144	1707.944377	385.010834
scaffold_200	2350.279700	-46.957851	709.868624	1585.815460	2397.237552	1640.411076	764.464240
scaffold_201	3231.226312	216.535305	1554.289347	2095.692182	3014.691007	1676.936964	1135.534129
scaffold_202	5152.690093	28.010889	1829.919407	4421.968090	5124.679204	3322.770686	730.722003
scaffold_203	1974.336462	-2.100135	653.404886	1617.275214	1976.436597	1320.931576	357.061248
scaffold_204	1832.688549	-83.762359	414.984244	1227.734843	1916.450908	1417.704305	604.953706
scaffold_205	1719.810983	-76.942872	373.230007	1174.763008	1796.753855	1346.580976	545.047975
scaffold_206	2957.377844	-98.653300	785.726653	2228.236075	3056.031144	2171.651192	729.141770
scaffold_207	1807.797482	-88.916893	398.896479	1237.570524	1896.714374	1408.901003	570.226957
scaffold_208	2637.817229	-149.304233	512.716090	1876.848354	2787.121462	2125.101140	760.968875
scaffold_209	1715.742215	-29.699271	595.417036	1314.332702	1745.441486	1120.325179	401.409513
scaffold_210	3221.403628	216.806311	1673.070212	2588.079747	3004.597317	1548.333416	633.323881
scaffold_211	1762.952822	53.071573	796.915880	1438.567123	1709.881249	966.036942	324.385699
scaffold_212	1805.821430	15.500840	733.380151	1473.535446	1790.320590	1072.441278	332.285984
scaffold_213	1325.799610	-59.411011	300.978142	961.584955	1385.210621	1024.821468	364.214655
scaffold_214	2341.223177	-64.320280	701.596518	1709.372611	2405.543457	1639.626658	631.850566
scaffold_215	3427.783276	824.561443	1792.406566	3092.750861	2603.221833	1635.376709	335.032414
scaffold_216	1144.668076	-4.536036	338.213474	915.249747	1149.204112	806.454603	229.418329
scaffold_217	1858.082942	-84.681087	407.407216	1253.284247	1942.764029	1450.675726	604.798694
scaffold_218	1530.744478	-60.629895	376.911121	1134.480967	1591.374372	1153.833357	396.263511
scaffold_219	1595.750992	-77.342355	339.101706	1106.581478	1673.093347	1256.649286	489.169514
scaffold_220	1314.312910	63.747561	611.973864	1100.151973	1250.565350	702.339047	214.160937
scaffold_221	1705.357778	26.291362	716.053207	1402.370668	1679.066416	989.304572	302.987110
scaffold_222	1397.048599	37.748692	461.612365	1149.560480	1359.299907	935.436234	247.488119
scaffold_223	1442.122030	-68.783292	327.627470	1035.256984	1510.905322	1114.494560	406.865046
scaffold_224	1493.901272	68.596502	711.358220	1180.954724	1425.304770	782.543053	312.946548
scaffold_225	1385.932837	77.449912	729.939881	1088.343070	1308.482925	655.992955	297.589767
scaffold_226	3091.079854	104.822230	1412.201681	2143.086202	2986.257624	1678.878173	947.993652
scaffold_227	1815.756252	-98.043402	412.910074	1342.291408	1913.799654	1402.846178	473.464844
scaffold_228	1629.132960	-84.555196	309.696630	1070.905579	1713.688156	1319.436330	558.227381
scaffold_229	1405.484828	-61.194565	336.542610	1037.412825	1466.679393	1068.942219	368.072004
scaffold_230	1474.425653	63.732274	692.003296	1163.017487	1410.693378	782.422356	311.408166
scaffold_231	1640.518193	-23.966770	559.512023	1258.240056	1664.484964	1081.006170	382.278138
scaffold_232	1395.488836	-68.887407	288.072473	934.998012	1464.376243	1107.416363	460.490823
scaffold_233	2155.432161	-90.170808	498.097347	1636.714122	2245.602969	1657.334815	518.718039
scaffold_234	1250.829593	-41.211036	357.415949	946.603917	1292.040630	893.413644	304.225676
scaffold_235	1392.753932	-56.383671	349.581620	1039.029987	1449.137603	1043.172313	353.723945
scaffold_236	1744.999226	-84.118960	367.637318	1180.389074	1829.118186	1377.361908	564.610152
scaffold_237	3640.747222	5.412694	1384.788409	2944.534403	3635.334527	2255.958812	696.212818
scaffold_238	1023.905263	47.666356	255.412979	762.766132	976.238906	768.492284	261.139131
scaffold_239	1662.412359	-65.821266	425.584262	1189.972069	1728.233625	1236.828097	472.440289
scaffold_240	2300.053556	8.461523	889.129451	1608.919248	2291.592033	1410.924105	691.134308
scaffold_241	2393.444517	-208.226412	309.864382	1521.540462	2601.670929	2083.580135	871.904055
scaffold_242	1038.643371	36.444439	371.253063	858.197844	1002.198931	667.390307	180.445526
scaffold_243	1255.817576	50.035318	372.018697	975.280425	1205.782258	883.798879	280.537152
scaffold_244	1354.246119	-56.655885	344.969208	1070.107714	1410.902005	1009.276912	284.138405
scaffold_245	1084.845352	59.678436	374.515095	861.595143	1025.166916	710.330257	223.250209
scaffold_246	2001.139171	203.931259	1127.292130	1404.367843	1797.207912	873.847042	596.771328
scaffold_247	1094.012030	321.101826	397.372182	745.327546	772.910203	696.639847	348.684484
scaffold_248	1138.583823	-33.095471	336.623535	874.914205	1171.679293	801.960287	263.669617
scaffold_249	1544.183900	421.271230	458.283488	1373.531701	1122.912671	1085.900412	170.652199
scaffold_250	1557.540957	-13.397419	558.402499	1269.883773	1570.938376	999.138459	287.657184
scaffold_251	1655.615799	-53.290228	452.265399	1243.497721	1708.906027	1203.350400	412.118078
scaffold_252	2570.093777	-133.485082	500.332576	1813.240568	2703.578859	2069.761201	756.853209
scaffold_253	1518.271486	-13.455317	473.980571	1204.661655	1531.726803	1044.290915	313.609831
scaffold_254	1554.734838	-2.498972	382.242482	1132.721702	1557.233811	1172.492356	422.013137
scaffold_255	1391.572925	-67.132746	301.394470	995.546038	1458.705671	1090.178455	396.026888
scaffold_256	1310.467902	-64.704120	310.183601	976.111682	1375.172022	1000.284301	334.356220
