scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_424	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
scaffold_425	324.549137	213.895151	165.617564	203.911821	110.653986	158.931573	120.637316
scaffold_426	431.162374	369.451670	215.891576	256.596476	61.710704	215.270798	174.565898
scaffold_427	11.780278	-0.385324	0.901710	6.325640	12.165602	10.878568	5.454638
scaffold_428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
scaffold_429	503.473651	473.248507	310.122483	257.929935	30.225144	193.351168	245.543716
scaffold_430	153.348609	108.451518	117.931607	93.288657	44.897090	35.417002	60.059952
scaffold_431	181.001511	128.700060	86.436328	119.607471	52.301450	94.565183	61.394039
scaffold_432	93.227022	23.625470	47.696145	90.089723	69.601552	45.530876	3.137299
scaffold_433	123.086514	67.080716	89.491793	110.964254	56.005799	33.594721	12.122260
scaffold_434	50.304946	35.194004	38.616595	34.525760	15.110942	11.688351	15.779186
scaffold_435	253.634248	180.467028	132.821162	161.214127	73.167221	120.813086	92.420122
scaffold_436	28.128809	14.970650	25.384596	15.516498	13.158159	2.744214	12.612311
scaffold_437	422.167949	396.338590	269.933595	209.326209	25.829358	152.234354	212.841740
scaffold_438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
scaffold_439	765.504903	-8.386804	253.916956	675.927678	773.891706	511.587947	89.577224
scaffold_440	52.142984	16.117012	37.408431	36.408210	36.025972	14.734553	15.734774
scaffold_441	608.647006	416.999120	208.517118	381.047853	191.647886	400.129887	227.599152
scaffold_442	435.990731	434.770327	187.654205	222.477216	1.220404	248.336526	213.513514
scaffold_443	917.908574	891.930319	464.160495	490.991571	25.978255	453.748079	426.917003
scaffold_444	91.937536	7.660163	54.804797	75.420195	84.277372	37.132739	16.517340
scaffold_445	782.362503	767.901571	471.458661	394.393825	14.460931	310.903842	387.968677
scaffold_446	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
scaffold_447	128.253258	66.258270	50.522048	94.672136	61.994987	77.731210	33.581122
scaffold_448	558.617871	469.095891	229.165993	319.225463	89.521980	329.451879	239.392408
scaffold_449	682.426969	658.294978	357.406942	356.653081	24.131990	325.020026	325.773888
scaffold_450	519.250002	489.200742	326.501669	248.455566	30.049261	192.748333	270.794437
scaffold_451	127.957666	38.380155	72.203485	116.524940	89.577510	55.754180	11.432726
scaffold_452	803.187861	796.006857	393.093813	429.932161	7.181004	410.094048	373.255700
scaffold_453	532.020877	445.357507	316.765899	281.498021	86.663370	215.254978	250.522857
scaffold_454	679.079419	569.693763	471.064589	401.184021	109.385656	208.014830	277.895398
scaffold_455	12220.866796	62.922950	187.856258	230.816237	12157.943847	12033.010539	11990.050560
scaffold_456	568.415394	501.596795	304.522203	316.998828	66.818599	263.893191	251.416566
scaffold_457	448.044697	354.080959	215.053913	241.739842	93.963738	232.990785	206.304855
scaffold_458	705.628173	646.092590	487.754999	376.604183	59.535583	217.873175	329.023990
scaffold_459	48.236161	-2.653421	12.093368	36.585401	50.889582	36.142793	11.650760
scaffold_460	299.804320	181.716811	125.456450	196.956911	118.087509	174.347870	102.847409
scaffold_461	266.485436	166.626124	104.788973	148.792546	99.859312	161.696463	117.692890
scaffold_462	634.701581	588.898151	254.023135	335.695052	45.803431	380.678446	299.006529
scaffold_463	291.969533	285.167253	179.600069	146.542418	6.802280	112.369464	145.427115
scaffold_464	298.957357	198.888452	170.781708	151.488682	100.068905	128.175649	147.468675
scaffold_465	188.041128	151.800929	90.779233	114.461300	36.240199	97.261895	73.579828
scaffold_466	152.600978	108.304820	93.479580	86.646157	44.296157	59.121398	65.954820
scaffold_467	323.937316	268.325284	143.301929	162.295084	55.612032	180.635387	161.642232
scaffold_468	41.132373	3.920992	17.653434	34.389004	37.211381	23.478939	6.743369
scaffold_469	533.558720	518.731177	253.798553	285.818313	14.827544	279.760167	247.740408
scaffold_470	151.782295	33.501247	110.716762	107.481462	118.281049	41.065533	44.300834
scaffold_471	444.848219	390.780793	334.326043	237.141666	54.067426	110.522176	207.706552
scaffold_472	3140.116197	3121.757533	1541.797680	1627.430895	18.358664	1598.318517	1512.685302
