chrom	length	bases	mean	min	max
scaffold_1241_region	0	0	0.00	0	0
scaffold_1242	17494	277350	15.85	0	129
scaffold_1242_region	596	6429	10.79	2	21
scaffold_1243	17480	307088	17.57	3	76
scaffold_1243_region	0	0	0.00	0	0
scaffold_1244	17446	436244	25.01	0	141
scaffold_1244_region	756	20924	27.68	9	46
scaffold_1245	17429	856851	49.16	0	2753
scaffold_1245_region	0	0	0.00	0	0
scaffold_1246	17378	532307	30.63	0	81
scaffold_1246_region	0	0	0.00	0	0
scaffold_1247	17357	161089	9.28	0	65
scaffold_1247_region	0	0	0.00	0	0
scaffold_1248	17333	354346	20.44	3	42
scaffold_1248_region	10194	223488	21.92	6	42
scaffold_1249	17321	325004	18.76	0	98
scaffold_1249_region	0	0	0.00	0	0
scaffold_1250	17286	328003	18.98	0	88
scaffold_1250_region	0	0	0.00	0	0
scaffold_1251	17259	505540	29.29	0	130
scaffold_1251_region	0	0	0.00	0	0
scaffold_1252	17251	369970	21.45	2	197
scaffold_1252_region	0	0	0.00	0	0
scaffold_1253	17202	370675	21.55	0	68
scaffold_1253_region	0	0	0.00	0	0
scaffold_1254	17163	542302	31.60	0	200
scaffold_1254_region	0	0	0.00	0	0
scaffold_1255	17150	555224	32.37	0	119
scaffold_1255_region	0	0	0.00	0	0
scaffold_1256	17125	548842	32.05	0	216
scaffold_1256_region	1229	29128	23.70	1	40
scaffold_1257	17058	599979	35.17	0	144
scaffold_1257_region	0	0	0.00	0	0
scaffold_1258	17043	628378	36.87	0	200
scaffold_1258_region	0	0	0.00	0	0
scaffold_1259	17041	462425	27.14	0	77
scaffold_1259_region	6496	139285	21.44	9	41
scaffold_1260	17005	388117	22.82	0	73
scaffold_1260_region	0	0	0.00	0	0
scaffold_1261	16948	310427	18.32	0	96
scaffold_1261_region	3821	64385	16.85	4	33
scaffold_1262	16947	315305	18.61	0	106
scaffold_1262_region	3896	63466	16.29	4	31
scaffold_1263	16836	388063	23.05	0	64
scaffold_1263_region	0	0	0.00	0	0
scaffold_1264	16782	299659	17.86	2	61
scaffold_1264_region	0	0	0.00	0	0
scaffold_1265	16772	470297	28.04	0	130
scaffold_1265_region	2155	45461	21.10	1	36
scaffold_1266	16755	248153	14.81	0	203
scaffold_1266_region	4052	77247	19.06	7	41
scaffold_1267	16720	711463	42.55	5	355
scaffold_1267_region	0	0	0.00	0	0
scaffold_1268	16708	177126	10.60	0	29
scaffold_1268_region	0	0	0.00	0	0
scaffold_1269	16707	296567	17.75	2	39
scaffold_1269_region	0	0	0.00	0	0
scaffold_1270	16623	421812	25.38	0	104
scaffold_1270_region	0	0	0.00	0	0
scaffold_1271	16619	1010844	60.82	0	178
scaffold_1271_region	837	23894	28.55	7	80
scaffold_1272	16619	425726	25.62	0	99
scaffold_1272_region	0	0	0.00	0	0
scaffold_1273	16571	710843	42.90	0	453
scaffold_1273_region	0	0	0.00	0	0
scaffold_1274	16539	411422	24.88	0	141
scaffold_1274_region	0	0	0.00	0	0
scaffold_1275	16449	580345	35.28	0	252
scaffold_1275_region	0	0	0.00	0	0
scaffold_1276	16416	342973	20.89	0	55
scaffold_1276_region	0	0	0.00	0	0
scaffold_1277	16406	327873	19.98	0	44
scaffold_1277_region	0	0	0.00	0	0
scaffold_1278	16315	447688	27.44	0	60
scaffold_1278_region	4841	160032	33.06	14	51
scaffold_1279	16279	293255	18.01	2	54
scaffold_1279_region	9475	171593	18.11	5	33
scaffold_1280	16272	266828	16.40	0	79
scaffold_1280_region	3110	30485	9.80	2	21
scaffold_1281	16248	291400	17.93	3	47
scaffold_1281_region	6036	115288	19.10	3	47
scaffold_1282	16209	5735908	353.87	2	7813
scaffold_1282_region	5272	72905	13.83	2	34
scaffold_1283	16141	600224	37.19	0	348
scaffold_1283_region	0	0	0.00	0	0
scaffold_1284	16025	423501	26.43	2	124
scaffold_1284_region	4266	91473	21.44	9	36
scaffold_1285	16000	372871	23.30	0	75
scaffold_1285_region	0	0	0.00	0	0
scaffold_1286	15988	285988	17.89	0	50
scaffold_1286_region	1881	41324	21.97	4	36
scaffold_1287	15953	311732	19.54	0	43
scaffold_1287_region	721	13399	18.58	10	28
scaffold_1288	15934	302096	18.96	5	40
scaffold_1288_region	1611	30529	18.95	9	33
scaffold_1289	15917	16119408	1012.72	0	3116
scaffold_1289_region	3237	6112119	1888.20	375	3116
scaffold_1290	15860	365302	23.03	1	82
scaffold_1290_region	0	0	0.00	0	0
scaffold_1291	15844	306607	19.35	0	69
scaffold_1291_region	0	0	0.00	0	0
scaffold_1292	15841	330339	20.85	3	54
scaffold_1292_region	0	0	0.00	0	0
scaffold_1293	15838	296924	18.75	2	38
scaffold_1293_region	5262	99975	19.00	7	32
scaffold_1294	15813	366228	23.16	0	54
scaffold_1294_region	0	0	0.00	0	0
scaffold_1295	15798	490909	31.07	0	137
scaffold_1295_region	0	0	0.00	0	0
scaffold_1296	15795	246880	15.63	0	94
scaffold_1296_region	0	0	0.00	0	0
scaffold_1297	15770	399690	25.34	4	106
scaffold_1297_region	0	0	0.00	0	0
scaffold_1298	15754	720537	45.74	0	269
scaffold_1298_region	0	0	0.00	0	0
scaffold_1299	15737	280074	17.80	0	59
scaffold_1299_region	1082	11295	10.44	4	16
scaffold_1300	15723	754269	47.97	0	1939
scaffold_1300_region	4174	178577	42.78	18	69
scaffold_1301	15684	484911	30.92	0	84
scaffold_1301_region	4154	97131	23.38	6	40
scaffold_1302	15633	392668	25.12	0	88
scaffold_1302_region	4819	118787	24.65	1	48
scaffold_1303	15632	449327	28.74	0	83
scaffold_1303_region	1676	39846	23.77	11	34
scaffold_1304	15616	387700	24.83	0	133
scaffold_1304_region	0	0	0.00	0	0
scaffold_1305	15607	395649	25.35	0	66
scaffold_1305_region	886	9813	11.08	0	27
scaffold_1306	15589	487187	31.25	5	68
scaffold_1306_region	0	0	0.00	0	0
scaffold_1307	15560	398814	25.63	0	104
scaffold_1307_region	0	0	0.00	0	0
scaffold_1308	15559	434418	27.92	0	77
scaffold_1308_region	2843	45217	15.90	2	26
scaffold_1309	15524	311592	20.07	4	41
scaffold_1309_region	7591	147719	19.46	4	38
scaffold_1310	15510	303850	19.59	0	61
scaffold_1310_region	0	0	0.00	0	0
scaffold_1311	15502	552753	35.66	0	283
scaffold_1311_region	2018	38815	19.23	6	39
scaffold_1312	15490	248628	16.05	0	91
scaffold_1312_region	0	0	0.00	0	0
scaffold_1313	15486	448460	28.96	0	140
scaffold_1313_region	0	0	0.00	0	0
scaffold_1314	15436	455650	29.52	0	99
scaffold_1314_region	0	0	0.00	0	0
scaffold_1315	15386	365708	23.77	0	97
scaffold_1315_region	0	0	0.00	0	0
scaffold_1316	15379	1175117	76.41	0	123
scaffold_1316_region	1982	150227	75.80	13	110
scaffold_1317	15361	12830102	835.24	0	1426
scaffold_1317_region	0	0	0.00	0	0
scaffold_1318	15325	574406	37.48	3	286
scaffold_1318_region	0	0	0.00	0	0
scaffold_1319	15290	252542	16.52	0	55
scaffold_1319_region	0	0	0.00	0	0
scaffold_1320	15252	482524	31.64	0	90
scaffold_1320_region	0	0	0.00	0	0
scaffold_1321	15246	286464	18.79	6	44
scaffold_1321_region	2259	40240	17.81	6	40
scaffold_1322	15234	889172	58.37	0	236
scaffold_1322_region	0	0	0.00	0	0
scaffold_1323	15223	20151194	1323.73	0	5418
scaffold_1323_region	0	0	0.00	0	0
scaffold_1324	15221	453756	29.81	0	90
scaffold_1324_region	0	0	0.00	0	0
scaffold_1325	15207	456863	30.04	0	100
scaffold_1325_region	2198	48409	22.02	8	35
scaffold_1326	15177	430524	28.37	0	226
scaffold_1326_region	0	0	0.00	0	0
scaffold_1327	15172	425016	28.01	0	129
scaffold_1327_region	0	0	0.00	0	0
scaffold_1328	15137	258933	17.11	0	61
scaffold_1328_region	0	0	0.00	0	0
scaffold_1329	15129	321012	21.22	0	111
scaffold_1329_region	0	0	0.00	0	0
scaffold_1330	15125	560955	37.09	0	125
scaffold_1330_region	0	0	0.00	0	0
scaffold_1331	15119	251990	16.67	0	69
scaffold_1331_region	0	0	0.00	0	0
scaffold_1332	15059	258352	17.16	0	110
scaffold_1332_region	3551	34185	9.63	0	17
scaffold_1333	15056	198092	13.16	0	41
scaffold_1333_region	0	0	0.00	0	0
scaffold_1334	15014	320984	21.38	3	99
scaffold_1334_region	0	0	0.00	0	0
scaffold_1335	14997	324347	21.63	0	114
scaffold_1335_region	0	0	0.00	0	0
scaffold_1336	14995	624687	41.66	0	156
scaffold_1336_region	0	0	0.00	0	0
scaffold_1337	14978	243299	16.24	0	53
scaffold_1337_region	0	0	0.00	0	0
scaffold_1338	14928	186870	12.52	0	198
scaffold_1338_region	0	0	0.00	0	0
scaffold_1339	14925	390331	26.15	0	90
scaffold_1339_region	0	0	0.00	0	0
scaffold_1340	14911	320833	21.52	0	88
scaffold_1340_region	0	0	0.00	0	0
scaffold_1341	14900	540791	36.29	0	190
scaffold_1341_region	0	0	0.00	0	0
scaffold_1342	14898	262247	17.60	0	77
scaffold_1342_region	4448	82236	18.49	3	29
scaffold_1343	14850	601953	40.54	1	752
scaffold_1343_region	0	0	0.00	0	0
scaffold_1344	14640	378316	25.84	0	101
scaffold_1344_region	0	0	0.00	0	0
scaffold_1345	14558	320023	21.98	0	64
scaffold_1345_region	0	0	0.00	0	0
scaffold_1346	14550	224105	15.40	0	52
scaffold_1346_region	0	0	0.00	0	0
scaffold_1347	14471	331797	22.93	0	81
scaffold_1347_region	0	0	0.00	0	0
scaffold_1348	14427	302801	20.99	0	59
scaffold_1348_region	6492	135336	20.85	0	46
scaffold_1349	14407	293452	20.37	0	67
scaffold_1349_region	0	0	0.00	0	0
scaffold_1350	14403	372258	25.85	0	101
scaffold_1350_region	0	0	0.00	0	0
scaffold_1351	14395	889827	61.82	5	265
scaffold_1351_region	0	0	0.00	0	0
scaffold_1352	14371	1292438	89.93	0	156
scaffold_1352_region	2652	243175	91.69	11	151
scaffold_1353	14356	248855	17.33	0	57
scaffold_1353_region	0	0	0.00	0	0
scaffold_1354	14323	476220	33.25	0	94
scaffold_1354_region	0	0	0.00	0	0
scaffold_1355	14322	148093	10.34	0	48
scaffold_1355_region	0	0	0.00	0	0
scaffold_1356	14287	305318	21.37	0	59
scaffold_1356_region	0	0	0.00	0	0
scaffold_1357	14261	512476	35.94	9	76
scaffold_1357_region	0	0	0.00	0	0
scaffold_1358	14251	357834	25.11	0	101
scaffold_1358_region	0	0	0.00	0	0
scaffold_1359	14205	260682	18.35	0	53
scaffold_1359_region	3778	42582	11.27	0	29
scaffold_1360	14177	299694	21.14	0	150
scaffold_1360_region	3605	37055	10.28	1	17
scaffold_1361	14099	598525	42.45	0	199
scaffold_1361_region	0	0	0.00	0	0
scaffold_1362	14027	340856	24.30	0	111
scaffold_1362_region	0	0	0.00	0	0
scaffold_1363	14001	624892	44.63	0	107
scaffold_1363_region	0	0	0.00	0	0
scaffold_1364	13992	565470	40.41	0	234
scaffold_1364_region	0	0	0.00	0	0
scaffold_1365	13957	11843814	848.59	0	1695
scaffold_1365_region	890	1265933	1422.40	1179	1695
scaffold_1366	13929	227946	16.36	0	79
scaffold_1366_region	0	0	0.00	0	0
scaffold_1367	13922	251837	18.09	0	44
scaffold_1367_region	0	0	0.00	0	0
scaffold_1368	13912	260041	18.69	0	92
scaffold_1368_region	0	0	0.00	0	0
scaffold_1369	13843	790855	57.13	0	276
scaffold_1369_region	0	0	0.00	0	0
scaffold_1370	13827	538167	38.92	0	549
scaffold_1370_region	0	0	0.00	0	0
scaffold_1371	13825	482359	34.89	0	83
scaffold_1371_region	0	0	0.00	0	0
scaffold_1372	13823	244227	17.67	4	97
scaffold_1372_region	429	5727	13.35	8	18
scaffold_1373	13802	431349	31.25	0	64
scaffold_1373_region	81	843	10.41	6	15
scaffold_1374	13761	133732	9.72	0	24
scaffold_1374_region	0	0	0.00	0	0
scaffold_1375	13745	538972	39.21	0	102
scaffold_1375_region	162	6090	37.59	17	60
scaffold_1376	13735	277725	20.22	3	141
scaffold_1376_region	0	0	0.00	0	0
scaffold_1377	13720	474310	34.57	0	154
scaffold_1377_region	1625	52585	32.36	15	57
scaffold_1378	13697	232629	16.98	0	52
scaffold_1378_region	0	0	0.00	0	0
scaffold_1379	13685	266129	19.45	0	89
scaffold_1379_region	0	0	0.00	0	0
scaffold_1380	13652	244897	17.94	5	37
scaffold_1380_region	3692	64979	17.60	7	34
scaffold_1381	13606	175393	12.89	0	34
scaffold_1381_region	1805	33018	18.29	6	33
scaffold_1382	13601	188665	13.87	0	55
scaffold_1382_region	0	0	0.00	0	0
scaffold_1383	13575	434569	32.01	0	97
scaffold_1383_region	2018	64242	31.83	16	51
scaffold_1384	13572	206700	15.23	0	68
scaffold_1384_region	0	0	0.00	0	0
scaffold_1385	13563	253856	18.72	0	38
scaffold_1385_region	9251	180190	19.48	7	38
scaffold_1386	13545	224612	16.58	3	48
scaffold_1386_region	9551	158778	16.62	5	40
scaffold_1387	13529	185164	13.69	0	38
scaffold_1387_region	0	0	0.00	0	0
scaffold_1388	13491	220988	16.38	5	80
scaffold_1388_region	0	0	0.00	0	0
scaffold_1389	13483	337396	25.02	0	118
scaffold_1389_region	0	0	0.00	0	0
scaffold_1390	13482	405116	30.05	1	86
scaffold_1390_region	2828	77137	27.28	3	46
scaffold_1391	13482	318896	23.65	0	81
scaffold_1391_region	0	0	0.00	0	0
scaffold_1392	13386	392654	29.33	0	87
scaffold_1392_region	71	1032	14.54	13	16
scaffold_1393	13376	139364	10.42	0	30
scaffold_1393_region	369	3375	9.15	1	14
scaffold_1394	13373	334859	25.04	0	100
scaffold_1394_region	0	0	0.00	0	0
scaffold_1395	13355	455585	34.11	0	97
scaffold_1395_region	0	0	0.00	0	0
scaffold_1396	13350	238788	17.89	5	33
scaffold_1396_region	3420	66151	19.34	7	33
scaffold_1397	13348	131752	9.87	0	31
scaffold_1397_region	0	0	0.00	0	0
scaffold_1398	13306	217282	16.33	0	35
scaffold_1398_region	0	0	0.00	0	0
scaffold_1399	13278	286512	21.58	0	107
scaffold_1399_region	0	0	0.00	0	0
scaffold_1400	13229	394086	29.79	0	82
scaffold_1400_region	3318	81811	24.66	8	37
scaffold_1401	13208	313713	23.75	0	70
scaffold_1401_region	0	0	0.00	0	0
scaffold_1402	13189	414900	31.46	4	172
scaffold_1402_region	0	0	0.00	0	0
scaffold_1403	13179	467604	35.48	0	89
scaffold_1403_region	0	0	0.00	0	0
scaffold_1404	13172	164304	12.47	0	41
scaffold_1404_region	3118	32600	10.46	4	20
scaffold_1405	13161	265178	20.15	0	89
scaffold_1405_region	2897	37455	12.93	6	23
scaffold_1406	13149	311003	23.65	0	84
scaffold_1406_region	0	0	0.00	0	0
scaffold_1407	13127	249469	19.00	3	67
scaffold_1407_region	0	0	0.00	0	0
scaffold_1408	13117	512925	39.10	0	95
scaffold_1408_region	0	0	0.00	0	0
scaffold_1409	13110	329022	25.10	1	211
scaffold_1409_region	0	0	0.00	0	0
scaffold_1410	12955	209891	16.20	0	62
scaffold_1410_region	0	0	0.00	0	0
scaffold_1411	12943	524650	40.54	0	191
scaffold_1411_region	0	0	0.00	0	0
scaffold_1412	12931	463701	35.86	0	117
scaffold_1412_region	0	0	0.00	0	0
scaffold_1413	12930	345343	26.71	4	86
scaffold_1413_region	577	13958	24.19	11	41
scaffold_1414	12924	260409	20.15	0	69
scaffold_1414_region	0	0	0.00	0	0
scaffold_1415	12843	397709	30.97	2	99
scaffold_1415_region	0	0	0.00	0	0
scaffold_1416	12828	360688	28.12	0	139
scaffold_1416_region	0	0	0.00	0	0
scaffold_1417	12828	298247	23.25	0	61
scaffold_1417_region	0	0	0.00	0	0
scaffold_1418	12758	283656	22.23	0	66
scaffold_1418_region	0	0	0.00	0	0
scaffold_1419	12747	359615	28.21	0	86
scaffold_1419_region	0	0	0.00	0	0
scaffold_1420	12682	330169	26.03	0	203
scaffold_1420_region	0	0	0.00	0	0
scaffold_1421	12670	209508	16.54	0	102
scaffold_1421_region	4232	60170	14.22	4	28
scaffold_1422	12660	375086	29.63	0	156
scaffold_1422_region	1631	31251	19.16	8	31
scaffold_1423	12589	460903	36.61	0	182
scaffold_1423_region	0	0	0.00	0	0
scaffold_1424	12576	297554	23.66	0	169
scaffold_1424_region	0	0	0.00	0	0
scaffold_1425	12575	436663	34.72	0	106
scaffold_1425_region	0	0	0.00	0	0
scaffold_1426	12574	269464	21.43	0	114
scaffold_1426_region	0	0	0.00	0	0
scaffold_1427	12556	112742	8.98	0	52
scaffold_1427_region	0	0	0.00	0	0
scaffold_1428	12544	570812	45.50	0	295
scaffold_1428_region	0	0	0.00	0	0
scaffold_1429	12517	337620	26.97	0	122
scaffold_1429_region	0	0	0.00	0	0
scaffold_1430	12501	263996	21.12	0	59
scaffold_1430_region	0	0	0.00	0	0
scaffold_1431	12498	436693	34.94	0	265
scaffold_1431_region	0	0	0.00	0	0
scaffold_1432	12496	9276291	742.34	0	1017
scaffold_1432_region	0	0	0.00	0	0
scaffold_1433	12494	332567	26.62	0	69
scaffold_1433_region	0	0	0.00	0	0
scaffold_1434	12489	398846	31.94	0	211
scaffold_1434_region	0	0	0.00	0	0
scaffold_1435	12469	10266639	823.37	0	1443
scaffold_1435_region	0	0	0.00	0	0
scaffold_1436	12441	583939	46.94	0	195
scaffold_1436_region	0	0	0.00	0	0
scaffold_1437	12433	338394	27.22	0	116
scaffold_1437_region	0	0	0.00	0	0
scaffold_1438	12386	295687	23.87	0	71
scaffold_1438_region	0	0	0.00	0	0
scaffold_1439	12382	243207	19.64	5	46
scaffold_1439_region	8712	177970	20.43	5	46
scaffold_1440	12363	226833	18.35	0	46
scaffold_1440_region	0	0	0.00	0	0
scaffold_1441	12343	174329	14.12	0	47
scaffold_1441_region	0	0	0.00	0	0
scaffold_1442	12307	226020	18.37	0	61
scaffold_1442_region	0	0	0.00	0	0
scaffold_1443	12210	274144	22.45	0	81
scaffold_1443_region	1957	29702	15.18	4	26
scaffold_1444	12207	290681	23.81	0	91
scaffold_1444_region	0	0	0.00	0	0
scaffold_1445	12192	631946	51.83	0	221
scaffold_1445_region	143	3359	23.49	19	29
scaffold_1446	12169	250872	20.62	0	41
scaffold_1446_region	7257	147184	20.28	0	41
scaffold_1447	12159	350138	28.80	0	122
scaffold_1447_region	0	0	0.00	0	0
scaffold_1448	12146	386474	31.82	0	97
scaffold_1448_region	0	0	0.00	0	0
scaffold_1449	12134	140114	11.55	0	65
scaffold_1449_region	0	0	0.00	0	0
scaffold_1450	12131	366957	30.25	0	193
scaffold_1450_region	0	0	0.00	0	0
scaffold_1451	12127	221266	18.25	0	63
scaffold_1451_region	0	0	0.00	0	0
scaffold_1452	12124	391686	32.31	3	175
scaffold_1452_region	0	0	0.00	0	0
scaffold_1453	12070	330386	27.37	0	69
scaffold_1453_region	0	0	0.00	0	0
scaffold_1454	12047	273770	22.73	0	75
scaffold_1454_region	0	0	0.00	0	0
scaffold_1455	12024	398595	33.15	1	162
scaffold_1455_region	1453	32064	22.07	16	33
scaffold_1456	12023	286000	23.79	0	68
scaffold_1456_region	0	0	0.00	0	0
scaffold_1457	12016	243812	20.29	0	140
scaffold_1457_region	2086	30015	14.39	0	28
scaffold_1458	12007	253791	21.14	0	58
scaffold_1458_region	0	0	0.00	0	0
scaffold_1459	12001	305139	25.43	0	60
scaffold_1459_region	1659	55265	33.31	10	60
scaffold_1460	11998	495807	41.32	0	325
scaffold_1460_region	278	9255	33.29	19	45
scaffold_1461	11995	211069	17.60	0	70
scaffold_1461_region	0	0	0.00	0	0
scaffold_1462	11974	214389	17.90	0	67
scaffold_1462_region	2072	30286	14.62	2	26
scaffold_1463	11967	503270	42.05	0	330
scaffold_1463_region	0	0	0.00	0	0
scaffold_1464	11953	282552	23.64	0	197
scaffold_1464_region	1957	24332	12.43	3	23
scaffold_1465	11917	393498	33.02	0	103
scaffold_1465_region	0	0	0.00	0	0
scaffold_1466	11888	335876	28.25	0	108
scaffold_1466_region	0	0	0.00	0	0
scaffold_1467	11887	208055	17.50	0	54
scaffold_1467_region	1281	32639	25.48	13	37
scaffold_1468	11869	374345	31.54	0	146
scaffold_1468_region	0	0	0.00	0	0
scaffold_1469	11847	427358	36.07	0	160
scaffold_1469_region	0	0	0.00	0	0
scaffold_1470	11804	855343	72.46	0	474
scaffold_1470_region	0	0	0.00	0	0
scaffold_1471	11803	220267	18.66	5	111
scaffold_1471_region	0	0	0.00	0	0
scaffold_1472	11737	353529	30.12	0	116
scaffold_1472_region	1518	40535	26.70	0	59
scaffold_1473	11725	293808	25.06	0	92
scaffold_1473_region	0	0	0.00	0	0
scaffold_1474	11689	152768	13.07	0	65
scaffold_1474_region	434	2174	5.01	1	8
scaffold_1475	11661	196194	16.82	0	123
scaffold_1475_region	0	0	0.00	0	0
scaffold_1476	11654	265758	22.80	0	74
scaffold_1476_region	0	0	0.00	0	0
scaffold_1477	11650	218525	18.76	0	44
scaffold_1477_region	337	6418	19.04	11	27
scaffold_1478	11638	167229	14.37	0	38
scaffold_1478_region	0	0	0.00	0	0
scaffold_1479	11624	217300	18.69	7	36
scaffold_1479_region	5214	93612	17.95	8	33
scaffold_1480	11603	247270	21.31	0	87
scaffold_1480_region	0	0	0.00	0	0
scaffold_1481	11601	314983	27.15	0	127
scaffold_1481_region	0	0	0.00	0	0
scaffold_1482	11594	316345	27.29	0	154
scaffold_1482_region	0	0	0.00	0	0
scaffold_1483	11552	243173	21.05	0	71
scaffold_1483_region	0	0	0.00	0	0
scaffold_1484	11472	172186	15.01	0	64
scaffold_1484_region	0	0	0.00	0	0
scaffold_1485	11410	294159	25.78	0	110
scaffold_1485_region	0	0	0.00	0	0
scaffold_1486	11400	232884	20.43	0	59
scaffold_1486_region	0	0	0.00	0	0
scaffold_1487	11381	150984	13.27	0	29
scaffold_1487_region	0	0	0.00	0	0
scaffold_1488	11369	304783	26.81	0	105
scaffold_1488_region	0	0	0.00	0	0
scaffold_1489	11368	663784	58.39	1	324
scaffold_1489_region	0	0	0.00	0	0
scaffold_1490	11367	412900	36.32	0	365
scaffold_1490_region	0	0	0.00	0	0
scaffold_1491	11302	343005	30.35	0	85
scaffold_1491_region	0	0	0.00	0	0
scaffold_1492	11266	485769	43.12	0	181
scaffold_1492_region	0	0	0.00	0	0
scaffold_1493	11259	730856	64.91	0	435
scaffold_1493_region	0	0	0.00	0	0
scaffold_1494	11229	281383	25.06	0	56
scaffold_1494_region	3149	61827	19.63	0	34
scaffold_1495	11206	10413749	929.30	0	1532
scaffold_1495_region	1208	1099913	910.52	699	990
scaffold_1496	11116	8018443	721.34	0	1010
scaffold_1496_region	0	0	0.00	0	0
scaffold_1497	11111	759382	68.35	0	579
scaffold_1497_region	0	0	0.00	0	0
scaffold_1498	11109	226964	20.43	0	62
scaffold_1498_region	0	0	0.00	0	0
scaffold_1499	11096	240569	21.68	0	58
scaffold_1499_region	0	0	0.00	0	0
scaffold_1500	11083	185451	16.73	0	54
scaffold_1500_region	0	0	0.00	0	0
scaffold_1501	11061	170925	15.45	0	83
scaffold_1501_region	0	0	0.00	0	0
scaffold_1502	11061	427513	38.65	1	130
scaffold_1502_region	0	0	0.00	0	0
scaffold_1503	11053	278116	25.16	0	65
scaffold_1503_region	0	0	0.00	0	0
scaffold_1504	11036	310035	28.09	0	101
scaffold_1504_region	0	0	0.00	0	0
scaffold_1505	11022	96138	8.72	0	45
scaffold_1505_region	0	0	0.00	0	0
scaffold_1506	10995	128534	11.69	0	34
scaffold_1506_region	0	0	0.00	0	0
scaffold_1507	10971	167268	15.25	0	35
scaffold_1507_region	0	0	0.00	0	0
scaffold_1508	10939	257058	23.50	0	62
scaffold_1508_region	0	0	0.00	0	0
scaffold_1509	10932	269699	24.67	0	117
scaffold_1509_region	0	0	0.00	0	0
scaffold_1510	10882	375739	34.53	1	159
scaffold_1510_region	0	0	0.00	0	0
scaffold_1511	10825	528655	48.84	0	209
scaffold_1511_region	0	0	0.00	0	0
scaffold_1512	10813	217082	20.08	0	40
scaffold_1512_region	0	0	0.00	0	0
scaffold_1513	10788	411278	38.12	0	124
scaffold_1513_region	0	0	0.00	0	0
scaffold_1514	10783	339590	31.49	0	335
scaffold_1514_region	0	0	0.00	0	0
scaffold_1515	10752	184272	17.14	0	39
scaffold_1515_region	0	0	0.00	0	0
scaffold_1516	10723	142712	13.31	0	54
scaffold_1516_region	0	0	0.00	0	0
scaffold_1517	10714	318081	29.69	0	75
scaffold_1517_region	0	0	0.00	0	0
scaffold_1518	10684	123307	11.54	0	27
scaffold_1518_region	5002	58789	11.75	2	24
scaffold_1519	10678	229340	21.48	0	78
scaffold_1519_region	0	0	0.00	0	0
scaffold_1520	10663	226298	21.22	0	83
scaffold_1520_region	0	0	0.00	0	0
scaffold_1521	10662	279674	26.23	0	162
scaffold_1521_region	0	0	0.00	0	0
scaffold_1522	10647	245419	23.05	0	136
scaffold_1522_region	0	0	0.00	0	0
scaffold_1523	10568	319964	30.28	0	135
scaffold_1523_region	0	0	0.00	0	0
scaffold_1524	10554	262266	24.85	0	114
scaffold_1524_region	0	0	0.00	0	0
scaffold_1525	10537	335474	31.84	0	112
scaffold_1525_region	0	0	0.00	0	0
scaffold_1526	10534	237589	22.55	9	43
scaffold_1526_region	6375	144435	22.66	9	39
scaffold_1527	10510	353443	33.63	0	111
scaffold_1527_region	0	0	0.00	0	0
scaffold_1528	10462	206074	19.70	7	38
scaffold_1528_region	5437	109255	20.09	7	35
scaffold_1529	10461	313309	29.95	0	98
scaffold_1529_region	2020	47679	23.60	2	40
scaffold_1530	10410	217060	20.85	0	68
scaffold_1530_region	0	0	0.00	0	0
scaffold_1531	10397	257758	24.79	0	62
scaffold_1531_region	0	0	0.00	0	0
scaffold_1532	10379	200122	19.28	0	86
scaffold_1532_region	1202	20286	16.88	4	29
scaffold_1533	10360	195180	18.84	2	41
scaffold_1533_region	0	0	0.00	0	0
scaffold_1534	10336	189511	18.34	3	134
scaffold_1534_region	0	0	0.00	0	0
scaffold_1535	10336	283658	27.44	0	120
scaffold_1535_region	0	0	0.00	0	0
scaffold_1536	10298	256194	24.88	0	118
scaffold_1536_region	0	0	0.00	0	0
scaffold_1537	10286	320494	31.16	0	134
scaffold_1537_region	0	0	0.00	0	0
scaffold_1538	10201	242133	23.74	0	237
scaffold_1538_region	0	0	0.00	0	0
scaffold_1539	10195	354339	34.76	0	169
scaffold_1539_region	0	0	0.00	0	0
scaffold_1540	10171	258509	25.42	0	130
scaffold_1540_region	263	1221	4.64	0	7
scaffold_1541	10151	229781	22.64	0	85
scaffold_1541_region	0	0	0.00	0	0
scaffold_1542	10130	315734	31.17	0	146
scaffold_1542_region	0	0	0.00	0	0
scaffold_1543	10118	260306	25.73	0	74
scaffold_1543_region	0	0	0.00	0	0
scaffold_1544	10094	346935	34.37	0	167
scaffold_1544_region	0	0	0.00	0	0
scaffold_1545	10051	208695	20.76	0	161
scaffold_1545_region	0	0	0.00	0	0
scaffold_1546	10018	108848	10.87	0	57
scaffold_1546_region	0	0	0.00	0	0
scaffold_1547	10014	183634	18.34	0	44
scaffold_1547_region	0	0	0.00	0	0
scaffold_1548	9977	258283	25.89	0	78
scaffold_1548_region	0	0	0.00	0	0
scaffold_1549	9958	311898	31.32	1	90
scaffold_1549_region	0	0	0.00	0	0
scaffold_1550	9949	331426	33.31	3	119
scaffold_1550_region	0	0	0.00	0	0
scaffold_1551	9937	285166	28.70	0	97
scaffold_1551_region	0	0	0.00	0	0
scaffold_1552	9912	208110	21.00	0	93
scaffold_1552_region	0	0	0.00	0	0
scaffold_1553	9859	169857	17.23	4	37
scaffold_1553_region	0	0	0.00	0	0
scaffold_1554	9850	275827	28.00	0	91
scaffold_1554_region	0	0	0.00	0	0
